Vtrue_ktas,AMprs_inHG,AMtmp_degC,curnt___lb,alpha__deg
290.69092,17.73685,-10.8142,37465.00781,-0.49214
290.00473,17.7379,-10.8112,37464.46094,-0.45847
289.3233,17.73888,-10.8084,37463.91016,-0.43278
288.64917,17.73965,-10.80617,37463.625,-0.41553
287.97601,17.7402,-10.80459,37463.05078,-0.40446
287.29865,17.74055,-10.80362,37462.49609,-0.39717
286.62598,17.74073,-10.8031,37461.94922,-0.39121
285.96024,17.74081,-10.80285,37461.375,-0.38431
285.30383,17.74086,-10.80272,37460.84375,-0.37507
284.6571,17.7409,-10.8026,37460.29688,-0.36509
284.02243,17.74096,-10.80242,37459.76172,-0.35249
283.39911,17.74105,-10.80215,37459.21094,-0.33866
282.7854,17.74117,-10.80184,37458.66406,-0.32448
282.18149,17.74128,-10.80151,37458.11328,-0.31024
281.59204,17.74138,-10.80121,37457.5625,-0.29672
281.00912,17.74147,-10.80096,37457.01562,-0.28389
280.43341,17.74154,-10.80077,37456.46484,-0.27157
279.8656,17.74158,-10.80065,37455.91797,-0.25988
279.30737,17.7416,-10.80059,37455.36719,-0.24838
278.76181,17.74161,-10.80058,37454.82812,-0.23726
278.22,17.7416,-10.80059,37454.28125,-0.22603
277.68933,17.74159,-10.80062,37453.74219,-0.21477
277.16852,17.74157,-10.80067,37453.19531,-0.20346
276.6507,17.74155,-10.80072,37452.64453,-0.19226
276.14706,17.74154,-10.80078,37452.07422,-0.1815
275.64838,17.74151,-10.80084,37451.52344,-0.16949
275.15958,17.74149,-10.80091,37450.97656,-0.15848
274.67609,17.74146,-10.80099,37450.42578,-0.14766
274.20041,17.74143,-10.80108,37449.87891,-0.13693
273.73953,17.7414,-10.80118,37449.32812,-0.12655
273.28061,17.74136,-10.80128,37448.76172,-0.11623
272.77362,17.74132,-10.8014,37448.21484,-0.0994
272.08694,17.74126,-10.80158,37447.76953,-0.08843
271.39676,17.74123,-10.80166,37447.33984,-0.07509
270.72897,17.74129,-10.80149,37446.90625,-0.05622
270.06885,17.74142,-10.80111,37446.46875,-0.03614
269.4223,17.7416,-10.80058,37446.03906,-0.01548
268.78247,17.7418,-10.80003,37445.60938,0.00432
268.15924,17.74197,-10.79954,37445.17969,0.02165
267.53204,17.7421,-10.79916,37444.74609,0.03772
266.91705,17.74219,-10.7989,37444.31641,0.05243
266.30438,17.74224,-10.79876,37443.88281,0.06631
265.69354,17.74226,-10.79871,37443.44141,0.08004
265.08176,17.74225,-10.79872,37443.01172,0.09373
264.48218,17.74224,-10.79875,37442.58203,0.10815
263.88321,17.74223,-10.79878,37442.15234,0.12332
263.29846,17.74222,-10.79881,37441.71484,0.13769
262.71759,17.74222,-10.79882,37441.28516,0.15283
262.1333,17.74222,-10.79883,37440.85938,0.1679
261.55927,17.74222,-10.79883,37440.42969,0.18432
260.99481,17.74221,-10.79884,37439.99219,0.19862
260.43246,17.74221,-10.79885,37439.55859,0.21407
259.86975,17.7422,-10.79888,37439.12891,0.22842
259.31833,17.74218,-10.79892,37438.69141,0.24307
258.77402,17.74217,-10.79896,37438.26172,0.25877
258.22626,17.74215,-10.79902,37437.83594,0.27276
257.68561,17.74213,-10.79908,37437.40625,0.28702
257.14752,17.7421,-10.79915,37436.97266,0.30214
256.62195,17.74208,-10.79921,37436.53516,0.31749
256.09998,17.74206,-10.79928,37436.10547,0.33068
255.57999,17.74204,-10.79934,37435.67969,0.34616
255.06395,17.74201,-10.79941,37435.24609,0.36012
254.55693,17.74199,-10.79948,37434.8125,0.37497
254.0537,17.74196,-10.79955,37434.38281,0.38878
253.55754,17.74194,-10.79962,37433.94922,0.40243
253.062,17.74191,-10.79969,37433.51172,0.41739
252.56877,17.74189,-10.79977,37433.08203,0.4321
252.08287,17.74186,-10.79984,37432.65234,0.44579
251.59694,17.74184,-10.79991,37432.22266,0.46067
251.11981,17.74181,-10.79999,37432.00781,0.47355
250.64305,17.74178,-10.80007,37431.57422,0.48795
250.17093,17.74176,-10.80015,37431.14844,0.50297
249.70247,17.74173,-10.80022,37430.71875,0.51618
249.23796,17.7417,-10.8003,37430.28906,0.53074
248.77699,17.74167,-10.80038,37429.85938,0.54387
248.32416,17.74165,-10.80046,37429.42188,0.55791
247.87126,17.74162,-10.80054,37428.98438,0.57146
247.42528,17.74159,-10.80061,37428.55859,0.58519
246.97954,17.74157,-10.80069,37428.125,0.60007
246.54089,17.74154,-10.80077,37427.69922,0.61247
246.10205,17.74151,-10.80084,37427.26562,0.62731
245.66846,17.74149,-10.80092,37426.83594,0.63969
245.24245,17.74146,-10.80099,37426.40234,0.65423
244.8148,17.74143,-10.80107,37425.97266,0.66654
244.39217,17.74141,-10.80114,37425.54688,0.68074
243.97415,17.74138,-10.80121,37425.12109,0.69443
243.55978,17.74136,-10.80128,37424.68359,0.70759
243.14815,17.74134,-10.80135,37424.25,0.72124
242.73695,17.74131,-10.80142,37423.81641,0.73452
242.33394,17.74129,-10.80149,37423.38281,0.74761
241.93449,17.74126,-10.80157,37422.94922,0.76048
241.54099,17.74124,-10.80164,37422.51562,0.77352
241.14459,17.74121,-10.80171,37422.08594,0.78654
240.75606,17.74118,-10.80178,37421.65625,0.80019
240.37274,17.74116,-10.80186,37421.22266,0.81203
239.99348,17.74113,-10.80193,37420.79297,0.82504
239.61221,17.74111,-10.802,37420.35938,0.83914
239.23393,17.74108,-10.80208,37419.92969,0.85305
238.86044,17.74104,-10.80221,37419.49219,0.86549
238.49063,17.74098,-10.80236,37419.05469,0.87719
238.11949,17.74093,-10.80252,37418.62891,0.8889
237.75479,17.74087,-10.80269,37418.20312,0.90088
237.39006,17.74082,-10.80284,37417.76562,0.91342
237.03162,17.74077,-10.80297,37417.33203,0.92576
236.67764,17.74073,-10.80309,37416.89062,0.9383
236.32329,17.74069,-10.80319,37416.45703,0.95089
235.97685,17.74066,-10.80328,37416.02344,0.96359
235.63013,17.74063,-10.80336,37415.58594,0.97838
235.28717,17.7406,-10.80345,37415.15234,0.98849
234.94511,17.74058,-10.80353,37414.72656,1.00053
234.60884,17.74055,-10.8036,37414.29297,1.01284
234.27464,17.74053,-10.80367,37413.85547,1.02476
233.94423,17.7405,-10.80374,37413.41797,1.03668
233.61166,17.74048,-10.80381,37412.99609,1.04876
233.28548,17.74046,-10.80387,37412.56641,1.06067
232.95876,17.74043,-10.80394,37412.12891,1.07264
232.63696,17.74041,-10.80401,37411.69531,1.08426
232.31955,17.74039,-10.80407,37411.26172,1.09617
232.00354,17.74036,-10.80414,37411.03906,1.10769
231.6902,17.74034,-10.8042,37410.60938,1.11944
231.37807,17.74032,-10.80426,37410.18359,1.1312
231.06912,17.7403,-10.80433,37409.75391,1.14275
230.76295,17.74028,-10.80439,37409.32422,1.15415
230.45644,17.74026,-10.80444,37408.88281,1.16576
230.15352,17.74024,-10.8045,37408.44922,1.17727
229.85323,17.74022,-10.80455,37408.02344,1.1888
229.55638,17.7402,-10.80461,37407.59766,1.20007
229.26064,17.74018,-10.80466,37407.16797,1.21142
228.97078,17.74016,-10.80471,37406.74219,1.22284
228.73216,17.73877,-10.8087,37406.3125,1.24532
228.53963,17.73879,-10.80866,37406.09766,1.23208
228.27084,17.73884,-10.8085,37405.66797,1.24239
227.99368,17.73893,-10.80824,37405.24219,1.25646
227.72321,17.73904,-10.80792,37404.80469,1.27039
227.4532,17.73916,-10.80758,37404.37109,1.28354
227.1844,17.73927,-10.80727,37403.93359,1.29555
226.91476,17.73937,-10.80699,37403.49609,1.30672
226.64873,17.73944,-10.80678,37403.05859,1.31688
226.38132,17.7395,-10.80662,37402.62109,1.32731
226.11713,17.73954,-10.80651,37402.19531,1.33695
225.85437,17.73957,-10.80642,37401.76953,1.34671
225.58983,17.73959,-10.80637,37401.34375,1.35689
225.3286,17.7396,-10.80632,37400.91797,1.36691
225.06773,17.73961,-10.80629,37400.49219,1.37739
224.81038,17.73962,-10.80626,37400.06641,1.38753
224.55476,17.73963,-10.80624,37399.64062,1.39802
224.30124,17.73964,-10.80621,37399.21094,1.4084
224.04906,17.73965,-10.80619,37398.78125,1.41902
223.79613,17.73965,-10.80618,37398.35547,1.4292
223.54823,17.73965,-10.80618,37397.92188,1.43944
223.30011,17.73965,-10.80617,37397.49609,1.44955
223.05119,17.73965,-10.80617,37397.06641,1.46002
222.80753,17.73965,-10.80618,37396.63281,1.46998
222.56549,17.73965,-10.80618,37396.42188,1.48032
222.3253,17.73965,-10.80619,37395.98828,1.48997
222.08501,17.73964,-10.80621,37395.5625,1.50036
221.84648,17.73964,-10.80623,37395.12891,1.51045
221.5536,17.73963,-10.80625,37394.70312,1.52686
221.14079,17.73963,-10.80625,37394.31641,1.53932
220.73689,17.73968,-10.8061,37393.93359,1.5591
220.3344,17.7398,-10.80577,37393.55469,1.58228
219.93741,17.73995,-10.80532,37393.17188,1.60537
219.53313,17.74012,-10.80483,37392.79688,1.6272
219.1351,17.74029,-10.80435,37392.42188,1.64799
218.73753,17.74044,-10.80392,37392.04688,1.66691
218.33878,17.74057,-10.80355,37391.67188,1.68492
217.94035,17.74067,-10.80325,37391.29688,1.7025
217.54515,17.74076,-10.80301,37390.91797,1.71952
217.149,17.74082,-10.80283,37390.53516,1.73635
216.75436,17.74087,-10.80269,37390.15234,1.75344
216.36166,17.74091,-10.80258,37389.76953,1.77071
215.97105,17.74094,-10.80248,37389.38672,1.78851
215.58304,17.74097,-10.8024,37389.00391,1.80583
215.1989,17.741,-10.80233,37388.62109,1.82367
214.81651,17.74102,-10.80227,37388.23828,1.84151
214.43648,17.74104,-10.80221,37387.85156,1.85922
214.05684,17.74105,-10.80216,37387.46875,1.87709
213.68242,17.74107,-10.80212,37387.08594,1.89473
213.30983,17.74108,-10.80208,37386.70312,1.9124
212.93874,17.74109,-10.80206,37386.32422,1.93026
212.56755,17.74109,-10.80204,37385.94141,1.94802
212.19965,17.7411,-10.80202,37385.55859,1.96568
211.83319,17.74111,-10.80201,37385.18359,1.9836
211.47064,17.74111,-10.80201,37384.80859,2.00127
211.10921,17.74111,-10.802,37384.4375,2.01905
210.75105,17.74111,-10.802,37384.0625,2.03684
210.39459,17.74111,-10.80201,37383.69141,2.05442
210.04109,17.7411,-10.80202,37383.31641,2.07185
209.68906,17.7411,-10.80202,37383.12891,2.08937
209.33945,17.74109,-10.80204,37382.75391,2.10687
208.98706,17.74109,-10.80206,37382.37891,2.12475
208.63731,17.74108,-10.80208,37382.00781,2.14247
208.28856,17.74107,-10.8021,37381.63672,2.1602
207.94272,17.74107,-10.80212,37381.26172,2.17772
207.60362,17.74106,-10.80215,37380.89062,2.19489
207.26599,17.74105,-10.80217,37380.51562,2.21283
206.931,17.74104,-10.8022,37380.14062,2.2305
206.59798,17.74103,-10.80222,37379.76562,2.24778
206.26889,17.74102,-10.80225,37379.39062,2.26517
205.94077,17.74101,-10.80228,37379.02344,2.28213
205.61429,17.741,-10.80231,37378.64844,2.29944
205.28958,17.74099,-10.80234,37378.27344,2.31661
204.96802,17.74098,-10.80238,37377.89844,2.3339
204.64545,17.74097,-10.80241,37377.52734,2.35115
204.32693,17.74096,-10.80244,37377.15234,2.3683
204.00284,17.74094,-10.80247,37376.78125,2.38586
203.68224,17.74093,-10.8025,37376.41016,2.40349
203.36667,17.74092,-10.80253,37376.03516,2.42062
203.05048,17.74091,-10.80256,37375.66406,2.43802
202.74007,17.7409,-10.80259,37375.28906,2.45533
202.43146,17.74089,-10.80262,37374.91406,2.47249
202.1257,17.74088,-10.80265,37374.54297,2.48953
201.8203,17.74087,-10.80268,37374.16797,2.50637
201.51683,17.74086,-10.80272,37373.79297,2.52338
201.21571,17.74085,-10.80275,37373.42188,2.54041
200.91515,17.74084,-10.80278,37373.05078,2.55749
200.61247,17.74082,-10.80282,37372.67578,2.57474
200.31561,17.74081,-10.80285,37372.30078,2.5916
200.0183,17.7408,-10.80288,37371.92969,2.60852
199.72713,17.74079,-10.80291,37371.55469,2.62596
199.43613,17.74078,-10.80294,37371.17969,2.64173
199.14206,17.74077,-10.80297,37370.8125,2.65926
198.85207,17.74076,-10.803,37370.4375,2.67638
198.56551,17.74075,-10.80304,37370.0625,2.69328
198.28055,17.74074,-10.80307,37369.69141,2.71004
197.99641,17.74073,-10.8031,37369.31641,2.727
197.71333,17.74072,-10.80313,37368.94141,2.7441
197.43283,17.7407,-10.80316,37368.56641,2.76021
197.1528,17.74069,-10.80319,37368.38281,2.77707
196.86864,17.74068,-10.80322,37368.00781,2.79419
196.5918,17.74067,-10.80325,37367.63672,2.81078
196.31511,17.74067,-10.80327,37367.26172,2.82827
196.04112,17.74066,-10.8033,37366.89062,2.845
195.76764,17.74065,-10.80332,37366.51953,2.86141
195.49722,17.74064,-10.80335,37366.14453,2.87802
195.22635,17.74063,-10.80338,37365.76953,2.89449
194.9579,17.74062,-10.8034,37365.39453,2.9111
194.68933,17.74061,-10.80343,37365.01953,2.92799
217.61276,18.47872,-8.70102,37325.26172,1.58252
217.29092,18.47951,-8.6988,37324.87891,1.61214
216.9547,18.48009,-8.69716,37324.49219,1.62854
216.60646,18.48046,-8.69612,37324.10547,1.63727
216.25098,18.48064,-8.6956,37323.72266,1.64255
215.88884,18.48069,-8.69546,37323.33203,1.648
215.52484,18.48066,-8.69555,37322.94531,1.65535
215.15973,18.48058,-8.69576,37322.55859,1.66546
214.8007,18.4805,-8.69599,37322.17578,1.67793
214.44182,18.48043,-8.69619,37321.78906,1.69257
214.08826,18.48038,-8.69634,37321.39062,1.70858
213.7373,18.48034,-8.69644,37321,1.72517
213.39154,18.48032,-8.69649,37320.60547,1.74199
213.05023,18.48032,-8.69652,37320.20703,1.759
212.71004,18.48031,-8.69653,37319.8125,1.77546
212.36658,18.48031,-8.69653,37319.41797,1.79194
212.03139,18.48031,-8.69653,37319.02344,1.80793
211.69975,18.48031,-8.69654,37318.62891,1.82372
211.36809,18.4803,-8.69656,37318.23438,1.83926
211.03789,18.48029,-8.69658,37317.83984,1.8549
210.71146,18.48028,-8.69661,37317.44141,1.87023
210.38596,18.48027,-8.69664,37317.05078,1.88567
210.06076,18.48026,-8.69667,37316.65625,1.90127
209.74005,18.48025,-8.69671,37316.25781,1.91687
209.4223,18.48024,-8.69674,37316.0625,1.93205
209.10468,18.48022,-8.69677,37315.66797,1.94794
208.7877,18.48021,-8.69681,37315.27344,1.96317
208.47453,18.4802,-8.69685,37314.88281,1.97842
208.16359,18.48019,-8.69688,37314.49219,1.99388
207.85582,18.48018,-8.69692,37314.10547,2.00909
207.54958,18.48016,-8.69695,37313.72266,2.02443
207.2455,18.48015,-8.69699,37313.33594,2.03947
206.9418,18.48013,-8.69703,37312.95312,2.05476
206.63974,18.48012,-8.69707,37312.56641,2.06986
206.34044,18.48011,-8.69711,37312.17578,2.08513
206.04384,18.48009,-8.69715,37311.78906,2.10013
205.74986,18.48008,-8.69718,37311.40234,2.11542
205.45592,18.48007,-8.69722,37311.01953,2.13022
205.16405,18.48005,-8.69726,37310.63281,2.14538
204.87248,18.48004,-8.69729,37310.23828,2.16033
204.58594,18.48003,-8.69733,37309.84375,2.1754
204.29868,18.48002,-8.69737,37309.44922,2.19029
204.01556,18.48,-8.6974,37309.0625,2.2051
203.73286,18.47999,-8.69744,37308.67578,2.21989
203.45303,18.47997,-8.69748,37308.28906,2.23468
203.17409,18.47996,-8.69752,37307.90625,2.24929
202.89857,18.47995,-8.69756,37307.51953,2.26407
202.62201,18.47993,-8.6976,37307.12891,2.27871
202.34775,18.47992,-8.69764,37306.74609,2.29329
202.07687,18.47991,-8.69767,37306.35938,2.30813
201.80754,18.47989,-8.69771,37305.97266,2.32271
201.53815,18.47988,-8.69774,37305.58594,2.33714
201.27068,18.47987,-8.69778,37305.20312,2.35176
200.89934,18.47986,-8.69781,37304.84375,2.38074
200.12349,18.47987,-8.69777,37304.57812,2.41305
199.32954,18.48005,-8.69726,37304.31641,2.46724
196.25616,18.48224,-8.69107,37303.40625,2.7265
195.48225,18.48281,-8.68945,37303.15234,2.78061
194.7124,18.48331,-8.68805,37302.89062,2.83012
193.93686,18.48372,-8.68689,37302.63672,2.87725
193.1498,18.48405,-8.68594,37302.37891,2.92342
192.37138,18.48432,-8.68518,37302.11719,2.96948
191.5873,18.48454,-8.68456,37301.85938,3.01677
190.80026,18.48473,-8.68402,37301.60156,3.06544
190.01909,18.4849,-8.68355,37301.34375,3.11531
189.23027,18.48505,-8.68312,37301.08594,3.16695
188.44608,18.4852,-8.68271,37300.83203,3.21983
187.66518,18.48533,-8.68231,37300.57422,3.27355
186.88582,18.48547,-8.68193,37300.31641,3.32825
186.11092,18.4856,-8.68155,37300.05469,3.38369
185.34073,18.48573,-8.68119,37299.79688,3.43971
184.56721,18.48586,-8.68083,37299.53516,3.49642
183.79274,18.48598,-8.68048,37299.27734,3.55454
183.02574,18.4861,-8.68014,37299.02344,3.61232
182.25912,18.48622,-8.67982,37298.76562,3.67078
181.48929,18.48632,-8.67952,37298.50781,3.72979
226.37088,20.46461,-3.1733,37181.64844,0.76159
227.43785,20.46482,-3.1727,37180.69922,0.72562
228.48897,20.46504,-3.1721,37179.69141,0.69076
229.52373,20.46526,-3.1715,37178.74609,0.65686
230.55258,20.46548,-3.17091,37177.77344,0.62398
231.55713,20.46568,-3.17035,37176.76953,0.59689
232.54631,20.46585,-3.16989,37175.82031,0.56541
233.52142,20.46598,-3.16953,37174.80859,0.53273
234.48126,20.46609,-3.16924,37173.86719,0.50036
235.4241,20.46619,-3.16896,37172.89844,0.4697
236.23593,20.46629,-3.16868,37171.96094,0.45405
236.69943,20.4664,-3.16838,37171.18359,0.43199
237.14584,20.46663,-3.16775,37170.42578,0.41711
237.60081,20.46705,-3.16661,37169.66406,0.41206
238.05913,20.46762,-3.16506,37168.89844,0.41094
238.51459,20.46825,-3.16332,37168.13672,0.40858
238.95927,20.46888,-3.1616,37167.37891,0.40346
239.39325,20.46945,-3.16004,37166.61719,0.39457
239.81825,20.46992,-3.15875,37165.85156,0.38212
240.2308,20.4703,-3.15771,37165.10547,0.36804
240.63033,20.4706,-3.15689,37164.32031,0.35301
241.02383,20.47083,-3.15624,37163.57031,0.33839
241.40944,20.47104,-3.1557,37162.78906,0.32454
241.79414,20.47121,-3.1552,37162.02734,0.31189
242.16988,20.47139,-3.15473,37161.26953,0.3003
242.54089,20.47156,-3.15426,37160.47656,0.28961
242.90898,20.47173,-3.1538,37159.71875,0.27947
243.27426,20.47189,-3.15335,37158.95703,0.26946
243.63431,20.47205,-3.15291,37158.19141,0.25966
243.985,20.4722,-3.1525,37157.44922,0.24994
244.33318,20.47234,-3.15212,37156.66016,0.24035
244.6777,20.47247,-3.15177,37155.89844,0.23057
245.01645,20.47259,-3.15144,37155.13672,0.22102
245.24269,20.47269,-3.15116,37154.4375,0.21943
245.41531,20.47279,-3.15089,37153.74219,0.20897
245.5916,20.47293,-3.15051,37153.06641,0.20434
245.77,20.47312,-3.14999,37152.36328,0.20204
245.94693,20.47334,-3.14938,37151.6875,0.20089
246.12192,20.47357,-3.14875,37150.98828,0.19882
246.28531,20.47379,-3.14815,37150.3125,0.1967
246.4324,20.47398,-3.14763,37149.61719,0.19297
246.56667,20.47414,-3.14718,37148.92188,0.18869
246.6967,20.47429,-3.1468,37148.23047,0.18465
246.82108,20.47441,-3.14645,37147.55469,0.18064
246.94588,20.47453,-3.14614,37147.21094,0.17693
247.06621,20.47463,-3.14584,37146.52734,0.17348
247.18991,20.47473,-3.14557,37145.84375,0.17001
247.30995,20.47483,-3.14531,37145.16016,0.16697
247.4281,20.47491,-3.14509,37144.48047,0.16353
247.54379,20.47499,-3.14488,37143.79297,0.16043
247.65991,20.47506,-3.14469,37143.11328,0.15698
247.77226,20.47512,-3.14452,37142.42969,0.15396
247.88567,20.47517,-3.14436,37141.74609,0.15068
247.99702,20.47523,-3.14422,37141.0625,0.1473
248.10449,20.47528,-3.14409,37140.375,0.14431
248.20998,20.47532,-3.14397,37139.69531,0.14163
248.31375,20.47536,-3.14385,37139.01172,0.13865
248.41516,20.4754,-3.14375,37138.32812,0.13595
248.5193,20.47544,-3.14364,37137.64453,0.13305
248.62006,20.47547,-3.14354,37136.95703,0.13033
248.72241,20.47551,-3.14345,37136.26562,0.12743
248.81982,20.47554,-3.14337,37135.58594,0.12487
248.91617,20.47556,-3.14329,37134.90234,0.1222
249.01305,20.47559,-3.14322,37134.22266,0.11947
249.10922,20.47561,-3.14316,37133.53125,0.11699
249.20494,20.47564,-3.14309,37132.83594,0.11436
249.29752,20.47566,-3.14304,37132.14453,0.11183
249.38896,20.47568,-3.14298,37131.45312,0.10921
249.47812,20.4757,-3.14293,37130.76172,0.10681
249.56825,20.47572,-3.14288,37130.06641,0.1044
249.65482,20.47573,-3.14283,37129.38281,0.10226
249.7424,20.47575,-3.14279,37128.70312,0.09967
249.82864,20.47577,-3.14274,37128.01953,0.09743
249.91191,20.47578,-3.14269,37127.33594,0.0952
249.99504,20.4758,-3.14265,37126.65625,0.09312
249.93964,20.47581,-3.14263,37126.34375,0.09617
249.86955,20.47582,-3.1426,37125.72656,0.09491
249.80222,20.47588,-3.14243,37125.11328,0.09754
249.74065,20.47599,-3.14211,37124.49219,0.10175
249.68028,20.47614,-3.1417,37123.87109,0.1067
249.62082,20.47631,-3.14126,37123.25,0.11084
249.56084,20.47646,-3.14085,37122.63281,0.11407
249.4993,20.47659,-3.1405,37122.01172,0.11657
249.44019,20.47669,-3.14022,37121.39453,0.1177
249.37733,20.47676,-3.14002,37120.78125,0.11842
249.31477,20.47681,-3.13988,37120.16016,0.11921
249.25029,20.47685,-3.13978,37119.53906,0.11993
249.18756,20.47688,-3.13969,37118.91797,0.1211
249.12766,20.47691,-3.13962,37118.30078,0.12211
249.06642,20.47693,-3.13955,37117.68359,0.1238
249.00655,20.47696,-3.13948,37117.06641,0.12522
248.94539,20.47698,-3.13941,37116.45312,0.12694
248.88625,20.47701,-3.13934,37115.83594,0.12859
248.82715,20.47703,-3.13928,37115.22266,0.13037
248.76826,20.47705,-3.13923,37114.60156,0.13176
248.71024,20.47707,-3.13918,37113.98828,0.13333
248.65144,20.47708,-3.13914,37113.375,0.1349
248.59578,20.47709,-3.1391,37112.75391,0.13619
248.53989,20.47711,-3.13907,37112.13281,0.13763
248.4845,20.47711,-3.13905,37111.50781,0.13905
