#a,b,type
:2016-07-04 224348000-0500:1.0,1.86326525335,1
:2016-07-04 224349000-0500:1.0,2.09078434989,1
:2016-07-04 224350000-0500:1.0,1.99186356096,1
:2016-07-04 224351000-0500:1.0,1.97500447194,1
:2016-07-04 224352000-0500:1.0,2.07766622982,1
:2016-07-04 224353000-0500:1.0,1.88822637051,1
:2016-07-04 224354000-0500:1.0,1.94309276295,1
:2016-07-04 224355000-0500:1.0,2.00883840683,1
:2016-07-04 224356000-0500:1.0,2.12896431789,1
:2016-07-04 224357000-0500:1.0,2.05444848469,1
:2016-07-04 224358000-0500:1.0,2.07194516301,1
:2016-07-04 224359000-0500:1.0,2.03617327206,1
:2016-07-04 224400000-0500:1.0,2.07671467625,1
:2016-07-04 224401000-0500:1.0,1.93656556107,1
:2016-07-04 224402000-0500:1.0,2.02161010464,1
:2016-07-04 224403000-0500:1.0,2.08912696553,1
:2016-07-04 224404000-0500:1.0,2.06783075734,1
:2016-07-04 224405000-0500:1.0,1.84686979762,1
:2016-07-04 224406000-0500:1.0,2.04280410392,1
:2016-07-04 224407000-0500:1.0,2.08863466816,1
:2016-07-04 224408000-0500:1.0,2.06914036502,1
:2016-07-04 224409000-0500:1.0,2.06638569269,1
:2016-07-04 224410000-0500:1.0,2.06281455246,1
:2016-07-04 224411000-0500:1.0,2.12057847933,1
:2016-07-04 224412000-0500:1.0,2.05559119149,1
:2016-07-04 224413000-0500:1.0,2.13831100152,1
:2016-07-04 224414000-0500:1.0,1.98212706655,1
:2016-07-04 224415000-0500:1.0,1.97465294252,1
:2016-07-04 224416000-0500:1.0,1.8803445841,1
:2016-07-04 224417000-0500:1.0,2.01853192212,1
:2016-07-04 224418000-0500:1.0,2.1384438687,1
:2016-07-04 224419000-0500:1.0,2.05766730061,1
:2016-07-04 224420000-0500:1.0,1.93267429162,1
:2016-07-04 224421000-0500:1.0,2.04795428281,1
:2016-07-04 224422000-0500:1.0,1.87626553886,1
:2016-07-04 224423000-0500:1.0,1.97770497117,1
:2016-07-04 224424000-0500:1.0,1.91993680822,1
:2016-07-04 224425000-0500:1.0,1.88590333522,1
:2016-07-04 224426000-0500:1.0,2.05430378867,1
:2016-07-04 224427000-0500:1.0,1.98243047373,1
:2016-07-04 224428000-0500:1.0,2.18770691921,1
:2016-07-04 224429000-0500:1.0,1.96583324089,1
:2016-07-04 224430000-0500:1.0,1.9798952345,1
:2016-07-04 224431000-0500:1.0,1.80651284548,1
:2016-07-04 224432000-0500:1.0,1.89981741564,1
:2016-07-04 224433000-0500:1.0,2.24928369604,1
:2016-07-04 224434000-0500:1.0,2.13995523296,1
:2016-07-04 224435000-0500:1.0,2.14610448472,1
:2016-07-04 224436000-0500:1.0,2.04271002023,1
:2016-07-04 224437000-0500:1.0,2.0428029803,1
:2016-07-04 224438000-0500:1.0,2.32432781431,1
:2016-07-04 224439000-0500:1.0,2.0265526719,1
:2016-07-04 224440000-0500:1.0,1.96250753347,1
:2016-07-04 224441000-0500:1.0,1.73410563215,1
:2016-07-04 224442000-0500:1.0,1.87074294784,1
:2016-07-04 224443000-0500:1.0,2.15162965988,1
:2016-07-04 224444000-0500:1.0,1.99644736582,1
:2016-07-04 224445000-0500:1.0,2.07227644235,1
:2016-07-04 224446000-0500:1.0,1.93276227982,1
:2016-07-04 224447000-0500:1.0,2.09990913735,1
:2016-07-04 224448000-0500:1.0,1.8831893137,1
:2016-07-04 224449000-0500:1.0,2.06928559522,1
:2016-07-04 224450000-0500:1.0,2.09395996061,1
:2016-07-04 224451000-0500:1.0,2.00880250373,1
:2016-07-04 224452000-0500:1.0,1.99557048179,1
:2016-07-04 224453000-0500:1.0,1.9930036949,1
:2016-07-04 224454000-0500:1.0,2.00343882449,1
:2016-07-04 224455000-0500:1.0,2.08745374582,1
:2016-07-04 224456000-0500:1.0,1.96989439733,1
:2016-07-04 224457000-0500:1.0,1.967391611,1
:2016-07-04 224458000-0500:1.0,2.12503064424,1
:2016-07-04 224459000-0500:1.0,2.02652790724,1
:2016-07-04 224500000-0500:1.0,1.98926907136,1
:2016-07-04 224501000-0500:1.0,2.02415692716,1
:2016-07-04 224502000-0500:1.0,1.80578207728,1
:2016-07-04 224503000-0500:1.0,2.16030520232,1
:2016-07-04 224504000-0500:1.0,1.92673368604,1
:2016-07-04 224505000-0500:1.0,2.04213631168,1
:2016-07-04 224506000-0500:1.0,1.97765204236,1
:2016-07-04 224507000-0500:1.0,1.9619585078,1
:2016-07-04 224508000-0500:1.0,2.17798629548,1
:2016-07-04 224509000-0500:1.0,1.97295188242,1
:2016-07-04 224510000-0500:1.0,2.035831537,1
:2016-07-04 224511000-0500:1.0,2.06711040253,1
:2016-07-04 224512000-0500:1.0,2.05027930305,1
:2016-07-04 224513000-0500:1.0,2.03768703934,1
:2016-07-04 224514000-0500:1.0,1.89713970959,1
:2016-07-04 224515000-0500:1.0,1.97472200519,1
:2016-07-04 224516000-0500:1.0,1.94737420083,1
:2016-07-04 224517000-0500:1.0,2.0083460757,1
:2016-07-04 224518000-0500:1.0,2.19151500921,1
:2016-07-04 224519000-0500:1.0,2.00618121766,1
:2016-07-04 224520000-0500:1.0,1.87108637546,1
:2016-07-04 224521000-0500:1.0,2.03274824501,1
:2016-07-04 224522000-0500:1.0,2.01241303898,1
:2016-07-04 224523000-0500:1.0,2.00886114895,1
:2016-07-04 224524000-0500:1.0,1.89128070798,1
:2016-07-04 224525000-0500:1.0,1.80094816429,1
:2016-07-04 224526000-0500:1.0,2.0264564189,1
:2016-07-04 224527000-0500:1.0,2.10297311253,1
:2016-07-04 224528000-0500:1.0,2.03834930734,1
:2016-07-04 224529000-0500:1.0,1.9892304916,1
:2016-07-04 224530000-0500:1.0,1.97505233459,1
:2016-07-04 224531000-0500:1.0,1.9749278683,1
:2016-07-04 224532000-0500:1.0,1.95564525835,1
:2016-07-04 224533000-0500:1.0,2.0982515761,1
:2016-07-04 224534000-0500:1.0,1.94153455118,1
:2016-07-04 224535000-0500:1.0,1.87774517735,1
:2016-07-04 224536000-0500:1.0,2.05043642078,1
:2016-07-04 224537000-0500:1.0,1.85176085423,1
:2016-07-04 224538000-0500:1.0,2.14414262298,1
:2016-07-04 224539000-0500:1.0,1.96254513331,1
:2016-07-04 224540000-0500:1.0,2.00920393872,1
:2016-07-04 224541000-0500:1.0,1.99285103552,1
:2016-07-04 224542000-0500:1.0,1.87870131036,1
:2016-07-04 224543000-0500:1.0,2.12360859555,1
:2016-07-04 224544000-0500:1.0,2.07298429366,1
:2016-07-04 224545000-0500:1.0,1.88065410599,1
:2016-07-04 224546000-0500:1.0,1.89555922585,1
:2016-07-04 224547000-0500:1.0,2.0560378462,1
:2016-07-04 224548000-0500:1.0,1.97209860048,1
:2016-07-04 224549000-0500:1.0,1.96478974421,1
:2016-07-04 224550000-0500:1.0,2.05397660271,1
:2016-07-04 224551000-0500:1.0,1.95915834926,1
:2016-07-04 224552000-0500:1.0,2.0042101569,1
:2016-07-04 224553000-0500:1.0,1.92138920692,1
:2016-07-04 224554000-0500:1.0,1.93741412161,1
:2016-07-04 224555000-0500:1.0,1.85231524807,1
:2016-07-04 224556000-0500:1.0,2.15048814963,1
:2016-07-04 224557000-0500:1.0,2.01863184863,1
:2016-07-04 224558000-0500:1.0,1.97367185486,1
:2016-07-04 224559000-0500:1.0,1.88698063421,1
:2016-07-04 224600000-0500:1.0,1.86409550549,1
:2016-07-04 224601000-0500:1.0,1.92202653833,1
:2016-07-04 224602000-0500:1.0,1.95267276109,1
:2016-07-04 224603000-0500:1.0,2.00260727058,1
:2016-07-04 224604000-0500:1.0,1.91221708313,1
:2016-07-04 224605000-0500:1.0,2.01553707923,1
:2016-07-04 224606000-0500:1.0,2.00191061623,1
:2016-07-04 224607000-0500:1.0,1.89639686461,1
:2016-07-04 224608000-0500:1.0,2.15041981034,1
:2016-07-04 224609000-0500:1.0,2.16102755013,1
:2016-07-04 224610000-0500:1.0,2.06600306338,1
:2016-07-04 224611000-0500:1.0,2.06400110645,1
:2016-07-04 224612000-0500:1.0,2.02746513904,1
:2016-07-04 224613000-0500:1.0,1.87414569338,1
:2016-07-04 224614000-0500:1.0,1.89339539596,1
:2016-07-04 224615000-0500:1.0,1.96366120816,1
:2016-07-04 224616000-0500:1.0,2.09117633073,1
:2016-07-04 224617000-0500:1.0,1.94353365037,1
:2016-07-04 224618000-0500:1.0,2.1104864126,1
:2016-07-04 224619000-0500:1.0,1.88971662307,1
:2016-07-04 224620000-0500:1.0,2.09792453846,1
:2016-07-04 224621000-0500:1.0,1.87156696742,1
:2016-07-04 224622000-0500:1.0,1.96391650713,1
:2016-07-04 224623000-0500:1.0,1.83965782016,1
:2016-07-04 224624000-0500:1.0,1.79418406286,1
:2016-07-04 224625000-0500:1.0,1.87643693912,1
:2016-07-04 224626000-0500:1.0,1.96395363582,1
:2016-07-04 224627000-0500:1.0,1.96570932065,1
:2016-07-04 224628000-0500:1.0,2.03804856663,1
:2016-07-04 224629000-0500:1.0,2.08326176845,1
:2016-07-04 224630000-0500:1.0,2.02399532505,1
:2016-07-04 224631000-0500:1.0,2.01948657387,1
:2016-07-04 224632000-0500:1.0,1.84779402337,1
:2016-07-04 224633000-0500:1.0,1.95574232625,1
:2016-07-04 224634000-0500:1.0,1.81636455815,1
:2016-07-04 224635000-0500:1.0,1.85582748067,1
:2016-07-04 224636000-0500:1.0,1.92500466249,1
:2016-07-04 224637000-0500:1.0,1.96353144341,1
:2016-07-04 224638000-0500:1.0,2.01961973678,1
:2016-07-04 224639000-0500:1.0,2.03370686147,1
:2016-07-04 224640000-0500:1.0,2.22884041538,1
:2016-07-04 224641000-0500:1.0,3.12714648726,2
:2016-07-04 224642000-0500:1.0,3.05459802722,2
:2016-07-04 224643000-0500:1.0,3.02049117242,2
:2016-07-04 224644000-0500:1.0,3.08504650325,2
:2016-07-04 224645000-0500:1.0,3.03367078934,2
:2016-07-04 224646000-0500:1.0,3.00360074247,2
:2016-07-04 224647000-0500:1.0,2.98780890967,2
:2016-07-04 224648000-0500:1.0,3.21967361906,2
:2016-07-04 224649000-0500:1.0,3.02703293409,2
:2016-07-04 224650000-0500:1.0,3.07561708282,2
:2016-07-04 224651000-0500:1.0,3.12548305414,2
:2016-07-04 224652000-0500:1.0,2.93312201191,2
:2016-07-04 224653000-0500:1.0,3.02472471774,2
:2016-07-04 224654000-0500:1.0,3.01492113267,2
:2016-07-04 224655000-0500:1.0,2.87212942938,2
:2016-07-04 224656000-0500:1.0,2.92344971722,2
:2016-07-04 224657000-0500:1.0,3.11882159733,2
:2016-07-04 224658000-0500:1.0,3.11956137396,2
:2016-07-04 224659000-0500:1.0,2.98708568257,2
:2016-07-04 224700000-0500:1.0,3.12318107683,2
:2016-07-04 224701000-0500:1.0,3.00231554655,2
:2016-07-04 224702000-0500:1.0,3.11828728715,2
:2016-07-04 224703000-0500:1.0,3.14798710039,2
:2016-07-04 224704000-0500:1.0,2.85602251485,2
:2016-07-04 224705000-0500:1.0,2.82131382333,2
:2016-07-04 224706000-0500:1.0,3.00830182529,2
:2016-07-04 224707000-0500:1.0,2.86013053778,2
:2016-07-04 224708000-0500:1.0,2.96775298291,2
:2016-07-04 224709000-0500:1.0,3.08865879864,2
:2016-07-04 224710000-0500:1.0,2.88812255598,2
:2016-07-04 224711000-0500:1.0,3.12240334395,2
:2016-07-04 224712000-0500:1.0,2.84651611943,2
:2016-07-04 224713000-0500:1.0,2.88609151019,2
:2016-07-04 224714000-0500:1.0,2.92502949596,2
:2016-07-04 224715000-0500:1.0,2.80320914978,2
:2016-07-04 224716000-0500:1.0,2.83762077985,2
:2016-07-04 224717000-0500:1.0,2.84874822495,2
:2016-07-04 224718000-0500:1.0,2.93822801778,2
:2016-07-04 224719000-0500:1.0,2.94202038472,2
:2016-07-04 224720000-0500:1.0,3.08349364096,2
:2016-07-04 224721000-0500:1.0,2.8134521343,2
:2016-07-04 224722000-0500:1.0,2.99395750466,2
:2016-07-04 224723000-0500:1.0,3.06202734795,2
:2016-07-04 224724000-0500:1.0,2.9415130509,2
:2016-07-04 224725000-0500:1.0,2.90892534026,2
:2016-07-04 224726000-0500:1.0,2.95247701706,2
:2016-07-04 224727000-0500:1.0,3.00362995446,2
:2016-07-04 224728000-0500:1.0,3.15311372742,2
:2016-07-04 224729000-0500:1.0,2.92374706251,2
:2016-07-04 224730000-0500:1.0,2.78916555041,2
:2016-07-04 224731000-0500:1.0,2.93124591258,2
:2016-07-04 224732000-0500:1.0,3.09766884907,2
:2016-07-04 224733000-0500:1.0,2.88205514068,2
:2016-07-04 224734000-0500:1.0,3.1201855962,2
:2016-07-04 224735000-0500:1.0,2.97072532873,2
:2016-07-04 224736000-0500:1.0,2.95164424401,2
:2016-07-04 224737000-0500:1.0,2.99816147001,2
:2016-07-04 224738000-0500:1.0,2.98243224415,2
:2016-07-04 224739000-0500:1.0,2.95051068738,2
:2016-07-04 224740000-0500:1.0,3.24709425763,2
:2016-07-04 224741000-0500:1.0,3.04499429384,2
:2016-07-04 224742000-0500:1.0,3.07053144365,2
:2016-07-04 224743000-0500:1.0,3.05479849697,2
:2016-07-04 224744000-0500:1.0,3.03606646466,2
:2016-07-04 224745000-0500:1.0,2.90039433561,2
:2016-07-04 224746000-0500:1.0,3.0927114841,2
:2016-07-04 224747000-0500:1.0,3.05285759409,2
:2016-07-04 224748000-0500:1.0,2.91790061214,2
:2016-07-04 224749000-0500:1.0,3.00978645467,2
:2016-07-04 224750000-0500:1.0,3.07191885241,2
:2016-07-04 224751000-0500:1.0,3.12107473685,2
:2016-07-04 224752000-0500:1.0,3.1374504775,2
:2016-07-04 224753000-0500:1.0,3.13771845684,2
:2016-07-04 224754000-0500:1.0,3.18724025514,2
:2016-07-04 224755000-0500:1.0,3.05175741195,2
:2016-07-04 224756000-0500:1.0,2.96515795545,2
:2016-07-04 224757000-0500:1.0,3.03886265902,2
:2016-07-04 224758000-0500:1.0,3.00544319403,2
:2016-07-04 224759000-0500:1.0,2.96527712335,2
:2016-07-04 224800000-0500:1.0,2.99911104582,2
:2016-07-04 224801000-0500:1.0,2.93361516946,2
:2016-07-04 224802000-0500:1.0,3.14727206851,2
:2016-07-04 224803000-0500:1.0,2.87996654753,2
:2016-07-04 224804000-0500:1.0,2.92087154969,2
:2016-07-04 224805000-0500:1.0,3.09050129469,2
:2016-07-04 224806000-0500:1.0,2.93686036842,2
:2016-07-04 224807000-0500:1.0,3.03908133489,2
:2016-07-04 224808000-0500:1.0,3.18833076209,2
:2016-07-04 224809000-0500:1.0,3.03219487842,2
:2016-07-04 224810000-0500:1.0,2.84498926856,2
:2016-07-04 224811000-0500:1.0,2.89861454836,2
:2016-07-04 224812000-0500:1.0,2.9908345892,2
:2016-07-04 224813000-0500:1.0,2.93815165322,2
:2016-07-04 224814000-0500:1.0,2.8604449697,2
:2016-07-04 224815000-0500:1.0,2.98398940206,2
:2016-07-04 224816000-0500:1.0,2.99617731451,2
:2016-07-04 224817000-0500:1.0,3.02323261525,2
:2016-07-04 224818000-0500:1.0,3.0680439302,2
:2016-07-04 224819000-0500:1.0,3.00880297982,2
:2016-07-04 224820000-0500:1.0,2.98129803473,2
:2016-07-04 224821000-0500:1.0,3.03460050388,2
:2016-07-04 224822000-0500:1.0,3.02727258329,2
:2016-07-04 224823000-0500:1.0,3.0508404866,2
:2016-07-04 224824000-0500:1.0,2.97388244711,2
:2016-07-04 224825000-0500:1.0,3.00575664067,2
:2016-07-04 224826000-0500:1.0,2.91810338827,2
:2016-07-04 224827000-0500:1.0,3.12418224192,2
:2016-07-04 224828000-0500:1.0,2.92445111476,2
:2016-07-04 224829000-0500:1.0,2.97832021432,2
:2016-07-04 224830000-0500:1.0,3.01775944926,2
:2016-07-04 224831000-0500:1.0,3.08361694388,2
:2016-07-04 224832000-0500:1.0,3.11695428512,2
:2016-07-04 224833000-0500:1.0,3.12811918712,2
:2016-07-04 224834000-0500:1.0,2.9448945552,2
:2016-07-04 224835000-0500:1.0,2.94399555939,2
:2016-07-04 224836000-0500:1.0,3.0120440597,2
:2016-07-04 224837000-0500:1.0,3.06230347017,2
:2016-07-04 224838000-0500:1.0,2.9753584132,2
:2016-07-04 224839000-0500:1.0,2.9240510809,2
:2016-07-04 224840000-0500:1.0,2.75075292333,2
:2016-07-04 224841000-0500:1.0,3.11466000145,2
:2016-07-04 224842000-0500:1.0,2.96704108344,2
:2016-07-04 224843000-0500:1.0,3.02599097217,2
:2016-07-04 224844000-0500:1.0,2.99488288103,2
:2016-07-04 224845000-0500:1.0,3.02105503559,2
:2016-07-04 224846000-0500:1.0,2.90900947233,2
:2016-07-04 224847000-0500:1.0,3.09916394923,2
:2016-07-04 224848000-0500:1.0,3.13003802625,2
:2016-07-04 224849000-0500:1.0,2.98187874425,2
:2016-07-04 224850000-0500:1.0,3.0636998484,2
:2016-07-04 224851000-0500:1.0,2.80219601351,2
:2016-07-04 224852000-0500:1.0,3.02875474135,2
:2016-07-04 224853000-0500:1.0,3.17011223606,2
:2016-07-04 224854000-0500:1.0,2.92223282831,2
:2016-07-04 224855000-0500:1.0,2.95937620108,2
:2016-07-04 224856000-0500:1.0,3.00763526672,2
:2016-07-04 224857000-0500:1.0,2.88199011981,2
:2016-07-04 224858000-0500:1.0,3.04454655884,2
:2016-07-04 224859000-0500:1.0,2.98076113195,2
:2016-07-04 224900000-0500:1.0,3.04548412108,2
:2016-07-04 224901000-0500:1.0,3.11593860321,2
:2016-07-04 224902000-0500:1.0,2.96945267125,2
:2016-07-04 224903000-0500:1.0,2.90285662736,2
:2016-07-04 224904000-0500:1.0,2.98054475404,2
:2016-07-04 224905000-0500:1.0,2.94500617581,2
:2016-07-04 224906000-0500:1.0,2.88535664995,2
:2016-07-04 224907000-0500:1.0,2.84008752248,2
:2016-07-04 224908000-0500:1.0,2.94275611498,2
:2016-07-04 224909000-0500:1.0,2.9504817815,2
:2016-07-04 224910000-0500:1.0,2.76041119375,2
:2016-07-04 224911000-0500:1.0,2.78261320519,2
:2016-07-04 224912000-0500:1.0,3.04425610499,2
:2016-07-04 224913000-0500:1.0,2.97619520342,2
:2016-07-04 224914000-0500:1.0,2.99376146867,2
:2016-07-04 224915000-0500:1.0,2.86161433069,2
:2016-07-04 224916000-0500:1.0,2.95848202878,2
:2016-07-04 224917000-0500:1.0,2.97169202302,2
:2016-07-04 224918000-0500:1.0,2.87222950688,2
:2016-07-04 224919000-0500:1.0,2.95051544998,2
:2016-07-04 224920000-0500:1.0,2.8099898442,2
:2016-07-04 224921000-0500:1.0,3.02510055631,2
:2016-07-04 224922000-0500:1.0,2.97854356026,2
:2016-07-04 224923000-0500:1.0,3.08272988279,2
:2016-07-04 224924000-0500:1.0,2.96664226373,2
:2016-07-04 224925000-0500:1.0,2.83952221953,2
:2016-07-04 224926000-0500:1.0,3.08868505008,2
:2016-07-04 224927000-0500:1.0,2.92643132583,2
:2016-07-04 224928000-0500:1.0,2.80633418941,2
:2016-07-04 224929000-0500:1.0,2.92813656526,2
:2016-07-04 224930000-0500:1.0,3.05285109311,2
:2016-07-04 224931000-0500:1.0,3.09641318581,2
:2016-07-04 224932000-0500:1.0,2.95700744372,2
:2016-07-04 224933000-0500:1.0,2.93361371825,2
:2016-07-04 224934000-0500:1.0,2.83502747666,2
:2016-07-04 224935000-0500:1.0,3.09935095533,2
:2016-07-04 224936000-0500:1.0,3.02434832841,2
:2016-07-04 224937000-0500:1.0,2.92365350966,2
:2016-07-04 224938000-0500:1.0,2.99711538826,2
:2016-07-04 224939000-0500:1.0,2.91472684115,2
:2016-07-04 224940000-0500:1.0,3.1516565991,2
:2016-07-04 224941000-0500:1.0,2.83496167436,2
:2016-07-04 224942000-0500:1.0,2.9700867689,2
:2016-07-04 224943000-0500:1.0,2.7745514836,2
:2016-07-04 224944000-0500:1.0,3.04811091304,2
:2016-07-04 224945000-0500:1.0,2.87262987431,2
:2016-07-04 224946000-0500:1.0,2.93361646963,2
:2016-07-04 224947000-0500:1.0,2.81425362316,2
:2016-07-04 224948000-0500:1.0,2.99077058157,2
:2016-07-04 224949000-0500:1.0,2.85546445988,2
:2016-07-04 224950000-0500:1.0,2.94335987349,2
:2016-07-04 224951000-0500:1.0,2.97321988806,2
:2016-07-04 224952000-0500:1.0,2.85828236123,2
:2016-07-04 224953000-0500:1.0,2.87062069361,2
:2016-07-04 224954000-0500:1.0,2.99776569319,2
:2016-07-04 224955000-0500:1.0,2.91920333793,2
:2016-07-04 224956000-0500:1.0,3.17142780063,2
:2016-07-04 224957000-0500:1.0,2.92863545669,2
:2016-07-04 224958000-0500:1.0,3.13248127517,2
:2016-07-04 224959000-0500:1.0,3.18565916839,2
:2016-07-04 225000000-0500:1.0,3.0775571353,2
:2016-07-04 225001000-0500:1.0,2.99705968303,2
:2016-07-04 225002000-0500:1.0,3.10415219303,2
:2016-07-04 225003000-0500:1.0,2.97234970649,2
:2016-07-04 225004000-0500:1.0,3.11004546371,2
:2016-07-04 225005000-0500:1.0,2.86628125698,2
:2016-07-04 225006000-0500:1.0,3.17050093644,2
:2016-07-04 225007000-0500:1.0,3.09432937712,2
:2016-07-04 225008000-0500:1.0,2.91615508914,2
:2016-07-04 225009000-0500:1.0,2.92645601943,2
:2016-07-04 225010000-0500:1.0,2.91929814454,2
:2016-07-04 225011000-0500:1.0,3.06981295624,2
:2016-07-04 225012000-0500:1.0,3.04550400108,2
:2016-07-04 225013000-0500:1.0,2.96833952043,2
:2016-07-04 225014000-0500:1.0,3.1346014576,2
:2016-07-04 225015000-0500:1.0,2.95987381548,2
:2016-07-04 225016000-0500:1.0,3.09935202777,2
:2016-07-04 225017000-0500:1.0,2.91766874995,2
:2016-07-04 225018000-0500:1.0,2.9892868678,2
:2016-07-04 225019000-0500:1.0,2.98797135384,2
:2016-07-04 225020000-0500:1.0,2.9813666342,2
:2016-07-04 225021000-0500:1.0,2.89555282877,2
:2016-07-04 225022000-0500:1.0,3.21620191191,2
:2016-07-04 225023000-0500:1.0,3.063228999,2
:2016-07-04 225024000-0500:1.0,3.07454987725,2
:2016-07-04 225025000-0500:1.0,3.00348645067,2
:2016-07-04 225026000-0500:1.0,2.96771340426,2
:2016-07-04 225027000-0500:1.0,2.78852085306,2
:2016-07-04 225028000-0500:1.0,3.10772136227,2
:2016-07-04 225029000-0500:1.0,3.09725553948,2
:2016-07-04 225030000-0500:1.0,3.02672124169,2
:2016-07-04 225031000-0500:1.0,2.91106143101,2
:2016-07-04 225032000-0500:1.0,3.03040613991,2
:2016-07-04 225033000-0500:1.0,3.04017753234,2
:2016-07-04 225034000-0500:1.0,2.88073079228,2
:2016-07-04 225035000-0500:1.0,3.09522651334,2
:2016-07-04 225036000-0500:1.0,3.03023503577,2
:2016-07-04 225037000-0500:1.0,3.03071560776,2
:2016-07-04 225038000-0500:1.0,2.95149093379,2
:2016-07-04 225039000-0500:1.0,2.99157255907,2
:2016-07-04 225040000-0500:1.0,3.07356678023,2
:2016-07-04 225041000-0500:1.0,2.89087596347,2
:2016-07-04 225042000-0500:1.0,2.95941906704,2
:2016-07-04 225043000-0500:1.0,3.08652723226,2
:2016-07-04 225044000-0500:1.0,2.98202957267,2
:2016-07-04 225045000-0500:1.0,3.07121050141,2
:2016-07-04 225046000-0500:1.0,3.01443992654,2
:2016-07-04 225047000-0500:1.0,3.10358986541,2
:2016-07-04 225048000-0500:1.0,3.03419770484,2
:2016-07-04 225049000-0500:1.0,2.95138305833,2
:2016-07-04 225050000-0500:1.0,2.91756216282,2
:2016-07-04 225051000-0500:1.0,2.99179600879,2
:2016-07-04 225052000-0500:1.0,3.03139272648,2
:2016-07-04 225053000-0500:1.0,2.97436207906,2
:2016-07-04 225054000-0500:1.0,3.09383233144,2
:2016-07-04 225055000-0500:1.0,2.94904892142,2
:2016-07-04 225056000-0500:1.0,3.00192942666,2
:2016-07-04 225057000-0500:1.0,2.85753225059,2
:2016-07-04 225058000-0500:1.0,3.06777817597,2
:2016-07-04 225059000-0500:1.0,3.0372821052,2
:2016-07-04 225100000-0500:1.0,2.96304828979,2
:2016-07-04 225101000-0500:1.0,3.04406203405,2
:2016-07-04 225102000-0500:1.0,3.06529174992,2
:2016-07-04 225103000-0500:1.0,2.96757352019,2
:2016-07-04 225104000-0500:1.0,3.09272106933,2
:2016-07-04 225105000-0500:1.0,2.91286039273,2
:2016-07-04 225106000-0500:1.0,2.89876843438,2
:2016-07-04 225107000-0500:1.0,2.812809437,2
:2016-07-04 225108000-0500:1.0,3.00015403202,2
